,Measured Depth m,MWD Continuous Azimuth dega,Average Hookload kkgf,RGX_RT unitless,"Gas, C1 ppm",MWD Shock Peak m/s2,Bit run number unitless,MWD Continuous Inclination dega,MWD Annulus Pressure kPa,"Gas, Iso-C5 ppm",MWD Shock Rate 1/s,DRILLTM_RT unitless,MWD Gamma Ray (API BH corrected) gAPI,Average Surface Torque kN.m,"Gas, Nor-C4 ppm",BOUNCE_RT unitless,Bit Drill Time h,Gas %,Bit Drill Distance m,Pass Name unitless,CRS1 unitless,Weight on Bit kkgf,Mud Flow In L/min,Rig Mode unitless,Active Tank Volume m3,Average Standpipe Pressure kPa,Mud Temperature Out degC,Rate of Penetration (5ft avg) m/h,Extrapolated Hole TVD m,Mud Density Out g/cm3,"Gas, Iso-C4 ppm",Mud Flow Out % %,MWD Gravity Toolface dega,Corr. Drilling Exponent unitless,NRPM_RT unitless,RHX_RT unitless,Hole Depth (TVD) m,"Gas, Nor-C5 ppm",Lag Depth (TVD) m,AJAM_MWD unitless,Total Bit Revolutions unitless,SHK3TM_RT min,Average Rotary Speed rpm,MWD Equivalent Circulating Density g/cm3,MWD Raw Gamma Ray 1/s,MWD Total Shocks unitless,MWD Stick-Slip PKtoPK RPM rpm,MWD Annulus Temperature degC,Rate of Penetration m/h,"Gas, C3 ppm",MWD Collar RPM rpm,Mud Temperature In degC,MWD Turbine RPM rpm,"Gas, C2 ppm",MWD DNI Temperature degC,Mud Density In g/cm3,MWD Shock Risk unitless,nameWellbore,name,TOFB s,H2S Average ppm,Total SPM 1/min,OSTM s,Elapsed time in-slips s,BHFG unitless,Total Strokes unitless,TOBO s,Inverse ROP s/m,HKLI kkgf,Pump 1 Strokes unitless,HKLO kkgf,Pump 3 Strokes unitless,IMWT g/cm3,Pump 2 Strokes unitless,Total Downhole RPM rpm,Pump 4 Stroke Rate 1/min,Pump 4 Strokes unitless,Bit Depth m,Hole depth (MD) m,Pump Time h,S1AC kPa,EDRT unitless,S2AC kPa,"String weight (rot,avg) kkgf",Total Hookload kkgf,DRET unitless
88,198.73,133.336,,1003,,,2,0,813.581360593867,,,,2.417,,,,,,,,,,,,,,,,,,,,,,,737,198.723504,,,,,,,,0.64,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,198.882,133.351,,1003,,,2,0,820.476117887035,,,,3.383,,,,,,,,,,,,,,,,,,,,,,,734,198.875904,,,,,,,,0.896,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,199.034,133.393,,1003,,,2,0,827.370875180203,,,,3.625,,,,,,,,,,,,,,,,,,,,,,,724.5,199.028304,,,,,,,,0.96,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,199.095,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,199.0889592,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,199.187,133.593,,1002.5,,,2,0,813.581360593867,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,712,199.180704,,,,,,,,1.92,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,199.339,133.752,,1002,,,2,0.444,813.581360593867,,,,10.472,,,,,,,,,,,,,,,,,,,,,,,731.5,199.333104,,,,,,,,2.773,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,199.4,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,199.395588,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,199.492,133.752,,1002,,,2,0.444,841.16038976654,,,,9.666,,,,,,,,,,,,,,,,,,,,,,,729,199.485504,,,,,,,,2.56,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,199.644,133.751,,1002,,,2,0.444,841.16038976654,,,,11.478,,,,,,,,,,,,,,,,,,,,,,,723,199.6433904,,,,,,,,3.04,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,199.796,133.751,,1002,,,2,0.444,834.265632473372,,,,13.895,,,,,,,,,,,,,,,,,,,,,,,725.5,199.7957904,,,,,,,,3.68,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,199.839,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,199.839072,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,199.949,133.752,,1002,,,2,0.444,827.370875180203,,,,12.083,,,,,,,,,,,,,,,,,,,,,,,729.5,199.9481904,,,,,,,,3.2,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,200.101,133.753,,1002,,,2,0.444,827.370875180203,,,,13.694,,,,,,,,,,,,,,,,,,,,,,,741,200.1005904,,,,,,,,3.627,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,200.119,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,200.1176592,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,200.254,133.754,,1002,,,2,0.444,827.370875180203,,,,17.52,,,,,,,,,,,,,,,,,,,,,,,746,200.2529904,,,,,,,,4.64,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,200.406,133.758,,1002,,,2,0.444,834.265632473372,,,,14.499,,,,,,,,,,,,,,,,,,,,,,,762.5,200.4053904,,,,,,,,3.84,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,200.555,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,200.5556568,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,200.558,133.249,,1002.5,,,2,0,834.265632473372,,,,17.721,,,,,,,,,,,,,,,,,,,,,,,794.5,200.5577904,,,,,,,,4.693,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,200.711,133.028,,1002.5,,,2,0,848.055147059708,,,,16.916,,,,,,,,,,,,,,,,,,,,,,,811.5,200.7101904,,,,,,,,4.48,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,200.848,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,200.8473504,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,200.863,130.807,,1002.5,,,2,0,848.055147059708,,,,11.599,,,,,,,,,,,,,,,,,,,,,,,854.5,200.8625904,,,,,,,,3.072,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,201.016,43.658,,1002,,,2,0.444,848.055147059708,,,,9.666,,,,,,,,,,,,,,,,,,,,,,,954.5,201.0149904,,,,,,,,2.56,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,201.168,43.237,,1001.5,,,2,1.864,834.265632473372,,,,11.277,,,,,,,,,,,,,,,,,,,,,,,997.5,201.1673904,,,,,,,,2.987,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,201.25,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,201.2490768,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,201.32,133.741,,1001.5,,,2,1.864,834.265632473372,,,,12.083,,,,,,,,,,,,,,,,,,,,,,,,201.3197904,,,,,,,,3.2,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,201.473,133.741,,1001.5,,,2,1.864,841.16038976654,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,,201.4721904,,,,,,,,1.92,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,201.503,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,201.50328,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,201.625,41.288,,1001.5,,,2,1.864,848.055147059708,,,,8.458,,,,,,,,,,,,,,,,,,,,,,,941.5,201.6245904,,,,,,,,2.24,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,201.778,134.569,,1002,,,2,0.444,848.055147059708,,,,9.666,,,,,,,,,,,,,,,,,,,,,,,873,201.7769904,,,,,,,,2.56,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,201.93,133.752,,1002,,,2,0.444,951.476506457234,,,,9.666,,,,,,,,,,,,,,,,,,,,,,,732,201.9293904,,,,,,,,2.56,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,201.976,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,201.9738912,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,202.082,134.075,,1001.5,,,2,1.864,951.476506457234,,,,10.874,,,,,,,,,,,,,,,,,,,,,,,763.5,202.0817904,,,,,,,0.0716561994467181,2.88,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,202.235,134.515,,1001.5,,,2,1.864,958.371263750402,,,,14.499,,,,,,,,,,,,,,,,,,,,,,,807,202.2341904,,,,,,,0.0838784943356232,3.84,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,202.277,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,202.2777768,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,202.387,135.587,,1001.5,,,2,1.864,965.266021043571,,,,12.083,,,,,,,,,,,,,,,,,,,,,,,836,202.3865904,,,,,,,0.0961007892245283,3.2,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,202.54,135.205,,1001.5,,,2,1.864,958.371263750402,,,,10.874,,,,,,,,,,,,,,,,,,,,,,,829.5,202.5389904,,,,,,,0.0833991886537053,2.88,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,202.692,134.618,,1001.5,,,2,1.864,965.266021043571,,,,9.666,,,,,,,,,,,,,,,,,,,,,,,812,202.6913904,,,,,,,0.095501657122131,2.56,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,202.759,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,202.7581416,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,202.844,134.249,,1001.5,,,2,1.864,972.160778336739,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,787.5,202.8437904,,,,,,,0.107723952011036,1.92,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,202.997,134.131,,1001.5,,,2,1.864,985.950292923076,,,,4.833,,,,,,,,,,,,,,,,,,,,,,,773,202.9961904,,,,,,,0.132048715368367,1.28,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,203.079,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,203.0781816,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,203.149,133.755,,1002,,,2,0.444,972.160778336739,,,,4.833,,,,,,,,,,,,,,,,,,,,,,,748,203.1485904,,,,,,,0.107004993488159,1.28,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,203.302,133.904,,1001.5,,,2,1.864,985.950292923076,,,,2.417,,,,,,,,,,,,,,,,,,,,,,,709,203.3009904,,,,,,,0.13132975684549,0.64,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,203.454,133.875,,1001.5,,,2,1.864,979.055535629907,,,,3.625,,,,,,,,,,,,,,,,,,,,,,,690,203.4533904,,,,,,,0.119227288377064,0.96,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,203.561,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,203.5597656,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,203.606,133.838,,1001.5,,,2,1.864,1027.31883668209,,,,4.833,,,,,,,,,,,,,,,,,,,,,,,656,203.6057904,,,,,,,0.203585088394605,1.28,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,203.759,133.827,,1001.5,,,2,1.864,944.581749164065,,,,4.833,,,,,,,,,,,,,,,,,,,,,,,640.5,203.7581904,,,,,,,0.0573968554096621,1.28,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,203.896,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,203.8953504,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,203.911,133.818,,1001.5,,,2,1.864,951.476506457234,,,,2.417,,,,,,,,,,,,,,,,,,,,,,,626.5,203.9105904,,,,,,,0.0692596710371289,0.64,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,204.064,133.809,,1001.5,,,2,1.864,958.371263750402,,,,4.833,,,,,,,,,,,,,,,,,,,,,,,611,204.0629904,,,,,,,0.0811224866645956,1.28,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,204.216,133.802,,1001.5,,,2,1.864,979.055535629907,,,,4.833,,,,,,,,,,,,,,,,,,,,,,,595,204.2153904,,,,,,,0.117070412808434,1.28,,,15.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,204.368,133.793,,1001.5,,,2,1.864,951.476506457234,,,,2.417,,,,,,,,,,,,,,,,,,,,,,,571.5,204.3677904,,,,,,,0.068780365355211,0.64,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,204.378,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,204.3778488,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,204.521,133.779,,1001.5,,,2,1.864,944.581749164065,,,,2.417,,,,,,,,,,,,,,,,,,,,,,,515,204.5201904,,,,,,,0.0565580704663059,0.64,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,204.673,133.768,,1001.5,,,2,1.864,944.581749164065,,,,4.833,,,,,,,,,,,,,,,,,,,,,,,453.5,204.6725904,,,,,,,0.0564382440458265,1.28,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,204.682,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,204.6817344,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,204.826,133.741,,1002,,,2,0.444,958.371263750402,,,,2.417,,,,,,,,,,,,,,,,,,,,,,,363.5,204.8249904,,,,,,,0.0801638753007599,0.64,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,204.978,133.741,,1002,,,2,0.444,951.476506457234,,,,2.417,,,,,,,,,,,,,,,,,,,,,,,317.5,204.9773904,,,,,,,0.0680614068323342,0.64,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,205.13,133.741,,1002,,,2,0.444,930.792234577729,,,,2.417,,,,,,,,,,,,,,,,,,,,,,,376.5,205.1297904,,,,,,,0.0323531335294547,0.64,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,205.164,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,205.1620992,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,205.283,133.742,,1002,,,2,0.444,951.476506457234,,,,2.417,,,,,,,,,,,,,,,,,,,,,,,496.5,205.2821904,,,,,,,0.0677019275708959,0.64,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,205.435,133.842,,1001.5,,,2,1.864,951.476506457234,,,,4.028,,,,,,,,,,,,,,,,,,,,,,,660,205.4345904,,,,,,,0.0674622747299369,1.067,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,205.484,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,205.4827488,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,205.588,133.763,,1002,,,2,0.444,965.266021043571,,,,2.417,,,,,,,,,,,,,,,,,,,,,,,777.5,205.5869904,,,,,,,0.0910680795643909,0.64,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,205.74,140.271,,1001.5,,,2,1.864,972.160778336739,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,860,205.7393904,,,,,,,0.10233176308946,1.92,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,205.892,36.103,,1001.5,,,2,1.864,958.371263750402,,,,4.833,,,,,,,,,,,,,,,,,,,,,,,922.5,205.8914856,,,,,,,0.0787259582550063,1.28,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,205.966,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,205.9637232,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,206.045,42.119,,1001.5,,,2,1.864,965.266021043571,,,,2.417,,,,,,,,,,,,,,,,,,,,,,,952,206.0438856,,,,,,,0.0902292946210347,0.64,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,206.197,30.303,,1001.5,,,2,1.864,965.266021043571,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,917,206.1962856,,,,,,,0.0898698153595963,1.92,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,206.301,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,206.3005272,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,206.35,150.437,,1001.5,,,2,1.864,965.266021043571,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,869,206.3486856,,,,,,,0.0897499889391168,1.92,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,206.502,134.653,,1001.5,,,2,1.864,972.160778336739,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,813.5,206.5010856,,,,,,,0.101133498884666,1.92,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,206.654,134.166,,1001.5,,,2,1.864,965.266021043571,,,,9.666,,,,,,,,,,,,,,,,,,,,,,,778,206.6534856,,,,,,,0.089270683257199,2.56,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,206.782,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,206.7821112,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,206.807,134.017,,1001.5,,,2,1.864,972.160778336739,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,751,206.8058856,,,,,,,0.100534366782268,1.92,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,206.959,133.971,,1001.5,,,2,1.864,985.950292923076,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,737.5,206.9582856,,,,,,,0.123301386673366,1.92,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,207.087,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,207.0863016,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,207.112,134,,1001.5,,,2,1.864,972.160778336739,,,,3.625,,,,,,,,,,,,,,,,,,,,,,,746.5,207.1106856,,,,,,,0.100055061100351,0.96,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,207.264,134.285,,1001.5,,,2,1.864,944.581749164065,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,791,207.2630856,,,,,,,0.0540417156362372,1.92,,,16.0000000000001,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
